CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
518415104,LSCC,Lattice Semiconductor Corp,300,-1400,27.83K,-129.86K,-82.4%,<.01%
75524B104,RBC,RBC Bearings Inc,60,-240,32.59K,-130.35K,-80%,<.01%
33829M101,FIVE,Five Below Inc,0,-700,0,-131.85K,CLOSE,0%
916896103,UEC,Uranium Energy Corp,500,-9800,6.75K,-132.3K,-95.1%,<.01%
10806X102,BBIO,Bridgebio Pharma Inc,200,-1800,14.85K,-133.67K,-90%,<.01%
902788108,UMBF,UMB Financial Corp,110,-1200,12.41K,-135.35K,-91.6%,<.01%
90984P303,UCB,United Community Banks Inc/GA,300,-4300,9.45K,-135.41K,-93.5%,<.01%
909907107,UBSI,United Bankshares Inc/WV,300,-3300,12.43K,-136.69K,-91.7%,<.01%
680033107,ONB,Old National Bancorp/IN,700,-6200,15.47K,-137.02K,-89.9%,<.01%
55405Y100,MTSI,MACOM Technology Solutions Holdings Inc,0,-800,0,-137.02K,CLOSE,0%
05370A108,RNA,Avidity Biosciences Inc,0,-1900,0,-137.05K,CLOSE,0%
67077M108,NTR,Nutrien Ltd,851,-1821,64.13K,-137.22K,-68.2%,<.01%
947890109,WBS,Webster Financial Corp,300,-2000,20.83K,-138.84K,-87%,<.01%
20717M103,CFLT,Confluent Inc,0,-4600,0,-139.1K,CLOSE,0%
85208M102,SFM,Sprouts Farmers Market Inc.,144386,-1810,11.14M,-139.61K,-1.2%,0.03%
142339100,CSL,Carlisle Cos Inc,10431,-420,3.48M,-140.12K,-3.9%,<.01%
G66721104,NCLH,Norwegian Cruise Line Holdings Ltd,600,-7500,11.22K,-140.25K,-92.6%,<.01%
86765Q106,SUNC,Sunococorp LLC,300,-2400,18.5K,-147.96K,-88.9%,<.01%
26142V105,DKNG,DraftKings Inc,186329,-6900,4.03M,-149.18K,-3.6%,<.01%
05278C107,ATHM,Autohome Inc,0,-6717,0,-149.52K,CLOSE,0%
M7S64H106,MNDY,Monday.com Ltd,5500,-2200,380.11K,-152.04K,-28.6%,<.01%
23804L103,DDOG,Datadog Inc. A,167371,-1300,19.76M,-153.47K,-0.8%,0.05%
983793100,XPO,XPO Inc,100,-800,19.45K,-155.64K,-88.9%,<.01%
136375102,CNI,Canadian National Railway Co. (CA),837,-1516,86K,-155.76K,-64.4%,<.01%
G0403H108,AON,Aon PLC,120577,-483,38.92M,-155.9K,-0.4%,0.09%
363576109,AJG,Arthur J. Gallagher & Co,151037,-723,32.71M,-156.59K,-0.5%,0.08%
368736104,GNRC,Generac Holdings Inc,78,-802,15.24K,-156.66K,-91.1%,<.01%
686688102,ORA,Ormat Technologies Inc,200,-1400,22.38K,-156.69K,-87.5%,<.01%
88033G407,THC,Tenet Healthcare Corp,0,-800,0,-158.98K,CLOSE,0%
02005N100,ALLY,Ally Financial Inc,500,-4100,19.61K,-160.84K,-89.1%,<.01%
889478103,TOL,Toll Brothers Inc,100,-1200,13.65K,-163.76K,-92.3%,<.01%
189054109,CLX,Clorox Co/The,60392,-1600,6.26M,-165.81K,-2.6%,0.02%
89055F103,BLD,TopBuild Corp,20,-480,7.03K,-168.62K,-96%,<.01%
34354P105,FLS,Flowserve Corp,300,-2300,22.05K,-169.07K,-88.5%,<.01%
00827B106,AFRM,Affirm Holdings Inc,110200,-3700,5.05M,-169.53K,-3.2%,0.01%
200340107,CMA,Comerica Inc,0,-2000,0,-173.86K,CLOSE,0%
01741R102,ATI,ATI Inc,300,-1200,43.64K,-174.55K,-80%,<.01%
969904101,WSM,Williams-Sonoma Inc,48102,-1000,8.77M,-182.33K,-2%,0.02%
58506Q109,MEDP,Medpace Holdings Inc,20,-380,9.6K,-182.48K,-95%,<.01%
56501R106,MFC,Manulife Financial Corp.,2298,-5318,79.02K,-182.87K,-69.8%,<.01%
09062X103,BIIB,Biogen Inc,47417,-998,8.69M,-182.96K,-2.1%,0.02%
016255101,ALGN,Align Technology Inc,50,-1070,8.57K,-183.44K,-95.5%,<.01%
217204106,CPRT,Copart Inc,469877,-5602,15.6M,-185.99K,-1.2%,0.04%
920253101,VMI,Valmont Industries Inc.,12669,-473,5.06M,-189K,-3.6%,0.01%
13321L108,CCJ,Cameco Corp. (CA),6071,-1745,659.07K,-189.44K,-22.3%,<.01%
60770K107,MRNA,Moderna Inc,2351,-3734,119.43K,-189.69K,-61.4%,<.01%
31620R303,FNF,Fidelity National Financial Inc,116824,-4100,5.42M,-190.16K,-3.4%,0.01%
277432100,EMN,Eastman Chemical Co,300,-2500,22.9K,-190.8K,-89.3%,<.01%
92556V106,VTRS,Viatris Inc,8000,-14401,108.08K,-194.56K,-64.3%,<.01%
631103108,NDAQ,Nasdaq Inc,346249,-2373,29.39M,-201.44K,-0.7%,0.07%
172062101,CINF,Cincinnati Financial Corp,147589,-1300,23.22M,-204.55K,-0.9%,0.06%
15677J108,DAY,Dayforce Inc,0,-3200,0,-221.31K,CLOSE,0%
88023U101,SGI,Somnigroup International Inc,500,-3000,36.96K,-221.76K,-85.7%,<.01%
30190A104,FG,F&G Annuities & Life Inc,0,-7253,0,-223.75K,CLOSE,0%
G6700G107,NVT,nVent Electric PLC,300,-1900,35.48K,-224.73K,-86.4%,<.01%
G87052109,TEL,TE Connectivity PLC,375921,-1078,78.58M,-225.32K,-0.3%,0.19%
83444M101,SOLV,Solventum Corp,84365,-3525,5.51M,-230.18K,-4%,0.01%
22822V101,CCI,Crown Castle Inc,215167,-2900,17.5M,-235.8K,-1.3%,0.04%
668771108,GEN,Gen Digital Inc,207726,-12556,3.91M,-236.43K,-5.7%,<.01%
09061G101,BMRN,BioMarin Pharmaceutical Inc,3000,-4200,169.47K,-237.26K,-58.3%,<.01%
46982L108,J,Jacobs Solutions Inc,8900,-1900,1.13M,-241.83K,-17.6%,<.01%
G76279101,ROIV,Roivant Sciences Ltd,300,-8800,8.31K,-243.76K,-96.7%,<.01%
42250P103,DOC,Healthpeak Properties Inc,394980,-14900,6.49M,-244.81K,-3.6%,0.02%
917047102,URBN,Urban Outfitters Inc,8490,-3976,537.84K,-251.88K,-31.9%,<.01%
237194105,DRI,Darden Restaurants Inc,64340,-1300,12.61M,-254.85K,-2%,0.03%
064149107,BNS,Bank of Nova Scotia,1618,-3731,112.01K,-258.29K,-69.8%,<.01%
48553T106,BZ,Kanzhun Ltd,73900,-19300,989.52K,-258.43K,-20.7%,<.01%
053611109,AVY,Avery Dennison Corp,24684,-1500,4.26M,-259.02K,-5.7%,0.01%
03990B101,ARES,Ares Management Corp,98657,-2400,10.76M,-261.84K,-2.4%,0.03%
460146103,IP,International Paper Co,232077,-7400,8.29M,-264.18K,-3.1%,0.02%
372460105,GPC,Genuine Parts Co,39980,-2500,4.23M,-264.38K,-5.9%,0.01%
009066101,ABNB,Airbnb Inc A,233457,-2100,29.48M,-265.19K,-0.9%,0.07%
013872106,AA,Alcoa Corp,400,-4000,26.53K,-265.32K,-90.9%,<.01%
761624105,REX,REX American Resources Corp,900,-5900,41.01K,-268.86K,-86.8%,<.01%
75734B100,RDDT,Reddit Inc,49400,-2000,6.65M,-269.3K,-3.9%,0.02%
02079K107,GOOG,Alphabet Inc C,2993793,-942,858.8M,-270.22K,-0%,2.1%
74144T108,TROW,T Rowe Price Group Inc,121604,-3000,10.96M,-270.42K,-2.4%,0.03%
92763W103,VIPS,Vipshop Holdings Ltd,124948,-17300,1.96M,-271.96K,-12.2%,<.01%
216648501,COO,Cooper Cos Inc/The,94298,-3821,6.74M,-273.2K,-3.9%,0.02%
053484101,AVB,AvalonBay Communities Inc,127568,-1677,20.84M,-273.94K,-1.3%,0.05%
063671101,BMO,Bank of Montreal (CAD),913,-2064,123.45K,-279.08K,-69.3%,<.01%
902252105,TYL,Tyler Technologies Inc,21529,-820,7.37M,-280.75K,-3.7%,0.02%
297178105,ESS,Essex Property Trust Inc,44768,-1176,10.83M,-284.59K,-2.6%,0.03%
89400J107,TRU,TransUnion,55487,-4200,3.84M,-290.6K,-7%,<.01%
682189105,ON,ON Semiconductor Corp,222338,-4700,13.77M,-291.02K,-2.1%,0.03%
775711104,ROL,Rollins Inc,202565,-5555,10.82M,-296.69K,-2.7%,0.03%
30063P105,EXAS,Exact Sciences Corp,0,-3000,0,-304.68K,CLOSE,0%
29362U104,ENTG,Entegris Inc,72700,-2600,8.52M,-304.82K,-3.5%,0.02%
31620M106,FIS,Fidelity National Information Services Inc,282340,-6700,13.24M,-314.3K,-2.3%,0.03%
466313103,JBL,Jabil Inc,58279,-1200,15.48M,-318.76K,-2%,0.04%
67103H107,ORLY,O'Reilly Automotive Inc,422363,-3461,38.99M,-319.48K,-0.8%,0.09%
012653101,ALB,Albemarle Corp,400,-1800,71.81K,-323.15K,-81.8%,<.01%
45073V108,ITT,ITT Inc,4250,-1742,809.75K,-331.9K,-29.1%,<.01%
679580100,ODFL,Old Dominion Freight Line Inc,83471,-1700,16.31M,-332.18K,-2%,0.04%
375916103,GIL,Gildan Activewear Inc.,4571,-6002,254.12K,-333.67K,-56.8%,<.01%
204448104,BVN,Cia de Minas Buenaventura SAA,132800,-9700,4.79M,-349.59K,-6.8%,0.01%
697900108,PAAS,Pan American Silver Corp. (US),674,-6450,36.81K,-352.23K,-90.5%,<.01%
443201108,HWM,Howmet Aerospace Inc,480972,-1566,110.84M,-360.9K,-0.3%,0.27%
719405102,PLAB,Photronics Inc,300,-9000,12.12K,-363.69K,-96.8%,<.01%
72352L106,PINS,Pinterest Inc,311766,-20200,5.72M,-370.47K,-6.1%,0.01%
294429105,EFX,Equifax Inc,44822,-2060,8.07M,-370.94K,-4.4%,0.02%
G8473T100,STE,STERIS PLC,53710,-1700,11.88M,-375.92K,-3.1%,0.03%
09290D101,BLK,Blackrock Inc,80939,-398,77.84M,-382.76K,-0.5%,0.19%
11133T103,BR,Broadridge Financial Solutions Inc,64867,-2400,10.54M,-389.95K,-3.6%,0.03%
14448C104,CARR,Carrier Global Corp,294450,-6938,16.58M,-390.68K,-2.3%,0.04%
92345Y106,VRSK,Verisk Analytics Inc,74701,-2060,14.17M,-390.89K,-2.7%,0.03%
88557W101,QFIN,Qfin Holdings Inc,0,-20700,0,-398.89K,CLOSE,0%
706327103,PBA,Pembina Pipeline Corporation,6489,-9037,289.96K,-403.82K,-58.2%,<.01%
438516106,HON,Honeywell International Inc.,187515,-1813,42.38M,-409.79K,-1%,0.1%
02043Q107,ALNY,Alnylam Pharmaceuticals Inc.,65955,-1246,21.82M,-412.26K,-1.9%,0.05%
60855R100,MOH,Molina Healthcare Inc,0,-2400,0,-416.5K,CLOSE,0%
174610105,CFG,Citizens Financial Group Inc,291783,-7100,17.5M,-425.79K,-2.4%,0.04%
366651107,IT,Gartner Inc,54238,-2699,8.59M,-427.36K,-4.7%,0.02%
888787108,TOST,Toast Inc,231528,-16200,6.14M,-429.46K,-6.5%,0.01%
22160N109,CSGP,CoStar Group Inc,207435,-10926,8.37M,-440.75K,-5%,0.02%
879360105,TDY,Teledyne Technologies Inc,35940,-760,21.74M,-459.81K,-2.1%,0.05%
526057104,LEN,Lennar Corp,66714,-5300,5.79M,-460.25K,-7.4%,0.01%
98956P102,ZBH,Zimmer Biomet Holdings Inc,128617,-5100,11.63M,-461.14K,-3.8%,0.03%
011532108,AGI,Alamos Gold Inc. (CAD),916,-10637,40.68K,-472.42K,-92.1%,<.01%
891160509,TD,Toronto-Dominion Bank (CA),2028,-5155,189.07K,-480.61K,-71.8%,<.01%
21871X109,CRBG,Corebridge Financial Inc,97700,-20200,2.33M,-481.97K,-17.1%,<.01%
48251W104,KKR,KKR & Co Inc,234668,-5300,21.71M,-490.25K,-2.2%,0.05%
16119P108,CHTR,Charter Communications Inc,46467,-2305,10.03M,-497.6K,-4.7%,0.02%
008252108,AMG,Affiliated Managers Group Inc.,3275,-1809,906.19K,-500.55K,-35.6%,<.01%
670100205,NVO,Novo Nordisk (ADR),0,-10000,0,-508.8K,CLOSE,0%
538034109,LYV,Live Nation Entertainment Inc,96577,-3360,14.73M,-512.43K,-3.4%,0.04%
G3643J108,FLUT,Flutter Entertainment PLC,71483,-5120,7.29M,-521.98K,-6.7%,0.02%
260003108,DOV,Dover Corp.,106610,-2530,22.22M,-527.38K,-2.3%,0.05%
171340102,CHD,Church & Dwight Co Inc,159822,-5700,14.91M,-531.92K,-3.4%,0.04%
632307104,NTRA,Natera Inc,54302,-2700,10.86M,-539.97K,-4.7%,0.03%
86800U302,SMCI,Super Micro Computer Inc,238987,-23734,5.44M,-540.42K,-9%,0.01%
380237107,GDDY,GoDaddy Inc,122729,-6700,10.15M,-553.89K,-5.2%,0.02%
531229755,FWONK,Liberty Media Corp-Liberty Formula One,169768,-6600,14.43M,-561.13K,-3.7%,0.03%
955306105,WST,West Pharmaceutical Services Inc,31248,-2269,7.83M,-568.7K,-6.8%,0.02%
95040Q104,WELL,Welltower OP Inc,413637,-2883,81.78M,-570K,-0.7%,0.2%
493267108,KEY,KeyCorp,489219,-28812,9.81M,-577.68K,-5.6%,0.02%
651639106,NEM,Newmont Corporation,1090372,-5480,118.03M,-593.21K,-0.5%,0.28%
337738108,FISV,Fiserv Inc.,320790,-10860,17.9M,-605.99K,-3.3%,0.04%
11777Q209,BTG,B2Gold Corporation,0,-134609,0,-607.02K,CLOSE,0%
443573100,HUBS,HubSpot Inc,27822,-2511,6.79M,-612.94K,-8.3%,0.02%
34959J108,FTV,Fortive Corp,324042,-11100,17.91M,-613.61K,-3.3%,0.04%
302130109,EXPD,Expeditors International of Washington Inc,81256,-4300,11.64M,-615.89K,-5%,0.03%
64125C109,NBIX,Neurocrine Biosciences Inc,42516,-4700,5.6M,-619.18K,-10%,0.01%
12532H104,GIB,CGI Inc. A (CAD),2321,-8513,169.39K,-621.28K,-78.6%,<.01%
615369105,MCO,Moodys Corp.,94595,-1444,41.27M,-629.94K,-1.5%,0.1%
45841N107,IBKR,Interactive Brokers Group Inc,213708,-9400,14.33M,-630.46K,-4.2%,0.03%
09260D107,BX,Blackstone Inc,286356,-5500,32.93M,-632.44K,-1.9%,0.08%
253393102,DKS,Dick's Sporting Goods Inc,22518,-3200,4.47M,-634.53K,-12.4%,0.01%
03769M106,APO,Apollo Global Management Inc,198490,-6000,22.12M,-668.52K,-2.9%,0.05%
92343E102,VRSN,VeriSign Inc,61546,-2700,15.29M,-670.57K,-4.2%,0.04%
759509102,RS,Reliance Inc,104734,-2215,31.83M,-673.18K,-2.1%,0.08%
29452E101,EQH,Equitable Holdings Inc,144861,-18900,5.38M,-701.38K,-11.5%,0.01%
448579102,H,Hyatt Hotels Corp,21118,-4900,3.04M,-704.57K,-18.8%,<.01%
46187W107,INVH,Invitation Homes Inc,395350,-28900,9.82M,-718.17K,-6.8%,0.02%
59522J103,MAA,Mid-America Apartment Communities Inc,77760,-5900,9.5M,-720.51K,-7.1%,0.02%
V7780T103,RCL,Royal Caribbean Group (USD),133789,-2628,36.82M,-723.17K,-1.9%,0.09%
665859104,NTRS,Northern Trust Corp,131230,-5200,18.32M,-725.76K,-3.8%,0.04%
002824100,ABT,Abbott Laboratories (US),881335,-7097,90.49M,-728.65K,-0.8%,0.22%
55261F104,MTB,M&T Bank Corp,144520,-3544,29.88M,-732.62K,-2.4%,0.07%
G4124C109,GRAB,Grab Holdings Ltd,1055634,-204886,3.86M,-749.88K,-16.3%,<.01%
504922105,LH,Labcorp Holdings Inc,38702,-2900,10.33M,-773.75K,-7%,0.02%
883203101,TXT,Textron Inc,123723,-8894,10.83M,-778.76K,-6.7%,0.03%
90138F102,TWLO,Twilio Inc,106633,-6311,13.42M,-794.05K,-5.6%,0.03%
452327109,ILMN,Illumina Inc,58883,-6501,7.26M,-801.31K,-9.9%,0.02%
12541W209,CHRW,CH Robinson Worldwide Inc,79709,-4900,13.24M,-813.74K,-5.8%,0.03%
N20944109,CNH,CNH Industrial NV,44127,-75533,485.4K,-830.86K,-63.1%,<.01%
143658300,CCL,Carnival Corp,567310,-32300,14.68M,-835.92K,-5.4%,0.04%
031100100,AME,Ametek Inc.,316902,-4006,67.93M,-858.73K,-1.2%,0.16%
7591EP100,RF,Regions Financial Corp,493669,-32935,12.89M,-860.26K,-6.3%,0.03%
92338C103,VLTO,Veralto Corp,185864,-10295,16.43M,-910.28K,-5.2%,0.04%
784117103,SEIC,SEI Investments Co.,8987,-11698,705.21K,-917.94K,-56.6%,<.01%
863667101,SYK,Stryker Corp.,253326,-2880,83.24M,-946.34K,-1.1%,0.2%
573874104,MRVL,Marvell Technology Inc,720478,-9841,71.36M,-974.75K,-1.3%,0.17%
05464C101,AXON,Axon Enterprise Inc,56670,-2303,24.07M,-978.06K,-3.9%,0.06%
876030107,TPR,Tapestry Inc,127400,-7100,17.98M,-1M,-5.3%,0.04%
570535104,MKL,Markel Group Inc,11729,-524,22.45M,-1M,-4.3%,0.05%
26614N102,DD,DuPont de Nemours Inc,352482,-21978,16.14M,-1.01M,-5.9%,0.04%
892356106,TSCO,Tractor Supply Co,213961,-22300,9.69M,-1.01M,-9.4%,0.02%
74834L100,DGX,Quest Diagnostics Inc,69961,-5200,13.71M,-1.02M,-6.9%,0.03%
F21107101,CSTM,Constellium SE,395440,-41659,9.72M,-1.02M,-9.5%,0.02%
98980L101,ZM,Zoom Communications Inc,135783,-13165,10.92M,-1.06M,-8.8%,0.03%
46266C105,IQV,IQVIA Holdings Inc,76066,-6300,12.97M,-1.07M,-7.6%,0.03%
89832Q109,TFC,Truist Financial Corp,795066,-23497,36.55M,-1.08M,-2.9%,0.09%
74762E102,PWR,Quanta Services Inc.,161379,-1994,88.6M,-1.09M,-1.2%,0.21%
925652109,VICI,VICI Properties Inc,2148995,-40368,58.71M,-1.1M,-1.8%,0.14%
501044101,KR,Kroger Co/The,347239,-15286,25.13M,-1.11M,-4.2%,0.06%
G0450A105,ACGL,Arch Capital Group Ltd,299348,-11700,28.73M,-1.12M,-3.8%,0.07%
36266G107,GEHC,GE HealthCare Technologies Inc,201356,-16000,14.33M,-1.14M,-7.4%,0.03%
35137L105,FOXA,Fox Corp,34994,-19537,2.04M,-1.14M,-35.8%,<.01%
115637209,BF.B,Brown-Forman Corp,4460,-45457,117.92K,-1.2M,-91.1%,<.01%
82509L107,SHOP,Shopify Inc A,1325,-10296,156.94K,-1.22M,-88.6%,<.01%
08265T208,BSY,Bentley Systems Inc,43300,-34904,1.52M,-1.23M,-44.6%,<.01%
94106B101,WCN,Waste Connections Inc,196936,-7547,31.99M,-1.23M,-3.7%,0.08%
83406F102,SOFI,SoFi Technologies Inc,548645,-80855,8.71M,-1.28M,-12.8%,0.02%
29476L107,EQR,Equity Residential,262101,-21882,15.5M,-1.29M,-7.7%,0.04%
881454102,IMSR,TERRESTRIAL ENERGY INC (US),0,-213401,0,-1.3M,CLOSE,0%
59156R108,MET,MetLife Inc,362471,-18700,25.63M,-1.32M,-4.9%,0.06%
910047109,UAL,United Airlines Holdings Inc,2400,-14557,220.97K,-1.34M,-85.8%,<.01%
45687V106,IR,Ingersoll Rand Inc,249168,-17114,19.96M,-1.37M,-6.4%,0.05%
92537N108,VRT,Vertiv Holdings Co,260748,-5607,65.34M,-1.41M,-2.1%,0.16%
743315103,PGR,Progressive Corp/The,422658,-7179,83.79M,-1.42M,-1.7%,0.2%
91307C102,UTHR,United Therapeutics Corp,17029,-2444,10.1M,-1.45M,-12.6%,0.02%
717081103,PFE,Pfizer Inc. (US),3368279,-51672,94.58M,-1.45M,-1.5%,0.23%
026874784,AIG,American International Group Inc,332319,-19653,25.01M,-1.48M,-5.6%,0.06%
219350105,GLW,Corning Inc.,414604,-10890,56.37M,-1.48M,-2.6%,0.14%
252131107,DXCM,Dexcom Inc,193219,-24961,12.13M,-1.57M,-11.4%,0.03%
857477103,STT,State Street Corp.,315497,-12799,39.93M,-1.62M,-3.9%,0.1%
M98068105,WIX,Wix.com Ltd,0,-15901,0,-1.65M,CLOSE,0%
00971T101,AKAM,Akamai Technologies Inc,4273,-14630,490.75K,-1.68M,-77.4%,<.01%
37940X102,GPN,Global Payments Inc,155179,-25000,10.44M,-1.68M,-13.9%,0.03%
036752103,ELV,Elevance Health Inc,121924,-5806,35.69M,-1.7M,-4.5%,0.09%
780287108,RGLD,Royal Gold Inc. (CAD),4796,-6982,1.22M,-1.78M,-59.3%,<.01%
78467J100,SSNC,SS&C Technologies Holdings Inc,494279,-26763,33.4M,-1.81M,-5.1%,0.08%
670346105,NUE,Nucor Corp.,182423,-10934,30.85M,-1.85M,-5.7%,0.07%
92532F100,VRTX,Vertex Pharmaceuticals Inc. (USD),153006,-4159,68.32M,-1.86M,-2.6%,0.16%
806857108,SLB,SLB Ltd,93310,-36899,4.8M,-1.9M,-28.3%,0.01%
101137107,BSX,Boston Scientific Corp.,834747,-30315,52.38M,-1.9M,-3.5%,0.13%
636180101,NFG,National Fuel Gas Co,7483,-20358,703.1K,-1.91M,-73.1%,<.01%
893641100,TDG,"TransDigm Group, Inc.",49470,-1705,57.33M,-1.98M,-3.3%,0.14%
260557103,DOW,Dow Inc,461134,-47786,19.21M,-1.99M,-9.4%,0.05%
G3223R108,EG,Everest Group Ltd,53432,-6240,17.46M,-2.04M,-10.5%,0.04%
228368106,CCK,Crown Holdings Inc.,0,-20071,0,-2.07M,CLOSE,0%
03831W108,APP,AppLovin Corp,150688,-5314,59.97M,-2.11M,-3.4%,0.14%
G3922B107,G,Genpact Ltd,216008,-56941,8.05M,-2.12M,-20.9%,0.02%
592688105,MTD,Mettler-Toledo International Inc,7213,-1703,9.1M,-2.15M,-19.1%,0.02%
14149Y108,CAH,Cardinal Health Inc.,148206,-10399,31.32M,-2.2M,-6.6%,0.08%
443510607,HUBB,Hubbell Inc,63357,-4593,31.09M,-2.25M,-6.8%,0.07%
257651109,DCI,Donaldson Co. Inc.,102857,-26600,8.73M,-2.26M,-20.5%,0.02%
74743L100,Q,Qnity Electronics Inc,146789,-19683,16.94M,-2.27M,-11.8%,0.04%
075887109,BDX,Becton Dickinson & Co.,275237,-14689,43.28M,-2.31M,-5.1%,0.1%
754730109,RJF,Raymond James Financial Inc,158510,-15964,22.95M,-2.31M,-9.1%,0.06%
25179M103,DVN,Devon Energy Corp,47725,-46096,2.4M,-2.32M,-49.1%,<.01%
744320102,PRU,Prudential Financial Inc,249266,-25100,24.35M,-2.45M,-9.1%,0.06%
040413205,ANET,Arista Networks Inc (US),795254,-20093,97.64M,-2.47M,-2.5%,0.24%
681919106,OMC,Omnicom Group Inc.,390611,-33256,29.42M,-2.5M,-7.8%,0.07%
31946M103,FCNCA,First Citizens BancShares Inc/NC,9178,-1429,17.3M,-2.69M,-13.5%,0.04%
20030N101,CMCSA,Comcast Corp. A,2061297,-99824,59.18M,-2.87M,-4.6%,0.14%
45337C102,INCY,Incyte Corp.,77085,-30486,7.26M,-2.87M,-28.3%,0.02%
697435105,PANW,Palo Alto Networks Inc,760517,-18184,121.93M,-2.92M,-2.3%,0.29%
N53745100,LYB,Lyondellbasell Industries NV A (USD),206261,-37800,16.62M,-3.05M,-15.5%,0.04%
78409V104,SPGI,S&P Global Inc,218594,-7184,92.98M,-3.06M,-3.2%,0.22%
57636Q104,MA,Mastercard Inc-Class A,451584,-6396,225.64M,-3.2M,-1.4%,0.54%
35137L204,FOX,Fox Corp B,334439,-61459,17.76M,-3.26M,-15.5%,0.04%
015271109,ARE,Alexandria Real Estate Equities Inc,800,-76609,37.14K,-3.56M,-99%,<.01%
48020Q107,JLL,Jones Lang Lasalle Inc.,9449,-11703,2.88M,-3.56M,-55.3%,<.01%
194162103,CL,Colgate-Palmolive Co.,809978,-43535,69.03M,-3.71M,-5.1%,0.17%
17275R102,CSCO,Cisco Systems Inc.,3382685,-48439,262.46M,-3.76M,-1.4%,0.63%
747525103,QCOM,QUALCOMM Inc. (US),594350,-29848,76.54M,-3.84M,-4.8%,0.18%
032095101,APH,Amphenol Corp. A,1196166,-30459,151.14M,-3.85M,-2.5%,0.36%
92826C839,V,Visa Inc Class A,1791084,-13068,541.34M,-3.95M,-0.7%,1.3%
29670G102,WTRG,Essential Utilities Inc,0,-103209,0,-3.96M,CLOSE,0%
81762P102,NOW,ServiceNow Inc.,799295,-38406,83.57M,-4.02M,-4.6%,0.2%
071813109,BAX,Baxter International Inc,2900,-241228,48.72K,-4.05M,-98.8%,<.01%
739128106,POWL,Powell Industries Inc.,27947,-7644,15.12M,-4.14M,-21.5%,0.04%
98419M100,XYL,Xylem Inc/NY,277686,-35159,33.18M,-4.2M,-11.2%,0.08%
461202103,INTU,Intuit Inc.,237395,-9762,102.64M,-4.22M,-3.9%,0.25%
90384S303,ULTA,Ulta Salon Cosmetics & Fragrance Inc,51893,-8412,27.12M,-4.4M,-13.9%,0.07%
G3265R107,APTV,Aptiv PLC,505235,-64373,35.08M,-4.47M,-11.3%,0.08%
172967424,C,Citigroup Inc. (US),995851,-39621,112.94M,-4.49M,-3.8%,0.27%
958102105,WDC,Western Digital Corp.,323908,-16615,87.61M,-4.49M,-4.9%,0.21%
70432V102,PAYC,Paycom Software Inc,0,-30287,0,-4.83M,CLOSE,0%
233377407,DXPE,DXP Enterprises Inc/TX,0,-44299,0,-4.86M,CLOSE,0%
14040H105,COF,Capital One Financial Corp.,349681,-27029,63.79M,-4.93M,-7.2%,0.15%
922475108,VEEV,Veeva Systems Inc A,138854,-28419,24.39M,-4.99M,-17%,0.06%
70450Y103,PYPL,PayPal Holdings Inc (US),469728,-114039,21.25M,-5.16M,-19.5%,0.05%
049468101,TEAM,Atlassian Corp,89428,-76346,6.1M,-5.21M,-46.1%,0.01%
913903100,UHS,Universal Health Services Inc. B,111352,-29162,19.93M,-5.22M,-20.8%,0.05%
74164F103,PRIM,Primoris Services Corp,0,-42071,0,-5.22M,CLOSE,0%
00724F101,ADBE,Adobe Inc. (US),377090,-22094,91.66M,-5.37M,-5.5%,0.22%
630402105,NSSC,Napco Security Technologies Inc,0,-130235,0,-5.43M,CLOSE,0%
11120U105,BRX,Brixmor Property Group Inc,300,-198728,8.64K,-5.72M,-99.8%,<.01%
624756102,MLI,Mueller Industries Inc,94409,-53699,10.46M,-5.95M,-36.3%,0.03%
G87110105,FTI,TechnipFMC PLC,1158521,-86353,80.09M,-5.97M,-6.9%,0.19%
91688F104,UPWK,Upwork Inc,0,-301573,0,-5.98M,CLOSE,0%
67059N108,NTNX,Nutanix Inc,15100,-157904,573.95K,-6M,-91.3%,<.01%
03073E105,COR,Cencora Inc.,253971,-20413,79.78M,-6.41M,-7.4%,0.19%
04247X102,AWI,Armstrong World Industries Inc.,5899,-39090,972.16K,-6.44M,-86.9%,<.01%
025932104,AFG,American Financial Group Inc/OH,1000,-50803,127.71K,-6.49M,-98.1%,<.01%
562750109,MANH,Manhattan Associates Inc,100,-49641,13.31K,-6.61M,-99.8%,<.01%
101121101,BXP,BXP Inc,3000,-127812,155.7K,-6.63M,-97.7%,<.01%
750917106,RMBS,Rambus Inc,200,-77528,17.21K,-6.67M,-99.7%,<.01%
M2682V108,CYBR,CyberArk Software Ltd,0,-15286,0,-6.82M,CLOSE,0%
55354G100,MSCI,MSCI Inc,40043,-12944,21.58M,-6.98M,-24.4%,0.05%
084670702,BRK.B,Berkshire Hathaway Inc. B,812238,-14644,389.22M,-7.02M,-1.8%,0.94%
832696405,SJM,J M Smucker Co/The,1552,-73252,149.68K,-7.06M,-97.9%,<.01%
25809K105,DASH,DoorDash Inc,183183,-48473,27.5M,-7.28M,-20.9%,0.07%
50212V100,LPLA,LPL Financial Holdings Inc,99640,-24693,29.97M,-7.43M,-19.9%,0.07%
58155Q103,MCK,McKesson Corp.,153960,-8908,133.23M,-7.71M,-5.5%,0.32%
42824C109,HPE,Hewlett Packard Enterprise Co,762671,-330214,18.16M,-7.86M,-30.2%,0.04%
