CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
046513206,ATRA,ATARA BIOTHERAPEUTICS INC,194264,175968,918.87K,832.33K,+961.8%,<.01%
87969B101,TLS,TELOS CORP MD,326190,198299,1.37M,830.87K,+155.1%,<.01%
177835105,CHCO,CITY HLDG CO,31102,6942,3.72M,829.71K,+28.7%,<.01%
67018T105,NUS,NU SKIN ENTERPRISES INC,112926,112926,822.1K,822.1K,NEW,<.01%
678026105,OIS,OIL STS INTL INC,70343,70343,818.79K,818.79K,NEW,<.01%
37954Y855,LIT,GLOBAL X FDS,42395,10995,3.15M,817.48K,+35%,<.01%
68752M108,OFIX,ORTHOFIX MED INC,158880,70664,1.82M,810.52K,+80.1%,<.01%
74340E103,PGNY,PROGYNY INC,126290,47560,2.14M,807.57K,+60.4%,<.01%
502175102,LTC,LTC PPTYS INC,169246,21610,6.29M,803.03K,+14.6%,0.01%
011642105,ALRM,ALARM COM HLDGS INC,93578,18546,4.04M,801K,+24.7%,<.01%
91702V101,UROY,URANIUM RTY CORP,218539,218539,797.64K,797.64K,NEW,<.01%
170386106,COFS,CHOICEONE FINANCIA,28200,28200,792.98K,792.98K,NEW,<.01%
G4095J109,GLRE,GREENLIGHT CAP RE LTD,45549,45549,787.54K,787.54K,NEW,<.01%
03064D108,COLD,AMERICOLD REALTY TRUST INC,68287,68287,782.57K,782.57K,NEW,<.01%
Y3894J187,IMPP,IMPERIAL PETE INC,255964,181792,1.1M,778.07K,+245.1%,<.01%
34986A104,FWRD,FORWARD AIR CORP,46555,46555,777.93K,777.93K,NEW,<.01%
492327101,KROS,KEROS THERAPEUTICS INC,109015,70167,1.2M,774.64K,+180.6%,<.01%
02451V309,ABAT,AMERICAN BATTERY TECHNOLOGY,277145,277145,773.24K,773.24K,NEW,<.01%
129500104,CAL,CALERES INC,197878,73325,2.09M,772.85K,+58.9%,<.01%
84863T106,SPOK,SPOK HLDGS INC,89627,70902,976.93K,772.83K,+378.6%,<.01%
47580P103,JELD,JELD-WEN HLDG INC,672227,616910,833.56K,764.97K,+1115.2%,<.01%
413160102,HLIT,HARMONIC INC,84825,84825,761.73K,761.73K,NEW,<.01%
066849100,BHB,BAR HBR BANKSHARES,30455,23065,988.26K,748.46K,+312.1%,<.01%
926400102,VSCO,VICTORIAS SECRET AND CO,16137,16137,748.11K,748.11K,NEW,<.01%
Y41053102,INSW,INTERNATIONAL SEAWAYS INC,10218,10218,744.69K,744.69K,NEW,<.01%
67577C105,OCGN,OCUGEN INC,834490,408197,1.51M,738.84K,+95.8%,<.01%
92835K103,VPG,VISHAY PRECISION GROUP INC,16955,16955,736.19K,736.19K,NEW,<.01%
705015105,PSO,PEARSON PLC,309134,56008,4.06M,735.38K,+22.1%,<.01%
143905107,CSV,CARRIAGE SVCS INC,25479,16080,1.16M,734.21K,+171.1%,<.01%
811054402,SSP,SCRIPPS E W CO OHIO,195605,195605,727.65K,727.65K,NEW,<.01%
70509V100,PEB,PEBBLEBROOK HOTEL TR,81418,57475,1.03M,725.91K,+240%,<.01%
78573M104,SABR,SABRE CORP,500000,500000,725K,725K,NEW,<.01%
89621C105,TMQ,TRILOGY METALS INC NEW,343041,201141,1.23M,721.72K,+141.7%,<.01%
59935V107,MIST,MILESTONE PHARMACEUTICALS IN,1085683,603328,1.29M,717.96K,+125.1%,<.01%
50216C108,LYTS,LSI INDS INC OHIO,38354,38354,713.38K,713.38K,NEW,<.01%
203668108,CYH,COMMUNITY HEALTH SYS INC NEW,242506,242506,712.97K,712.97K,NEW,<.01%
292765104,EPAC,ENERPAC TOOL GROUP CORP,54892,19307,2M,704.13K,+54.3%,<.01%
531229771,FWONA,LIBERTY MEDIA CORP DEL,8971,8971,700.46K,700.46K,NEW,<.01%
68621T102,OBK,ORIGIN BANCORP INC,95518,16874,3.96M,699.6K,+21.5%,<.01%
987184108,YORW,YORK WTR CO,22935,22935,698.37K,698.37K,NEW,<.01%
G35947202,FLNG,FLEX LNG LTD,68471,23373,2.03M,694.41K,+51.8%,<.01%
921659108,VNDA,VANDA PHARMACEUTICALS INC,161596,100130,1.12M,691.9K,+162.9%,<.01%
74167B109,FRST,PRIMIS FINANCIAL CORP,73575,52056,977.08K,691.3K,+241.9%,<.01%
126501105,CTS,CTS CORP,14070,14070,671.98K,671.98K,NEW,<.01%
92333F101,VG,VENTURE GLOBAL INC,2682441,42604,42.28M,671.44K,+1.6%,0.07%
29452E101,EQH,EQUITABLE HLDGS INC,330624,18040,12.27M,669.46K,+5.8%,0.02%
92915B106,VYGR,VOYAGER THERAPEUTICS INC,268223,172872,1.04M,667.29K,+181.3%,<.01%
98887Q104,ZLAB,ZAI LAB LTD,35120,35120,660.61K,660.61K,NEW,<.01%
31154R109,FPI,FARMLAND PARTNERS INC,251262,58091,2.82M,652.36K,+30.1%,<.01%
39818P799,PKST,PEAKSTONE REALTY TRUST,47862,31126,999.84K,650.22K,+186%,<.01%
85254J102,STAG,STAG INDUSTRIAL INC,156254,18003,5.63M,649.19K,+13%,<.01%
500643200,KFY,KORN FERRY,283891,10293,17.87M,647.94K,+3.8%,0.03%
320866106,FMBH,FIRST MID BANCSHARES INC,15670,15670,645.45K,645.45K,NEW,<.01%
Y64177101,ECO,OKEANIS ECO TANKERS COR,131145,12556,6.63M,635.21K,+10.6%,0.01%
25960R105,PLOW,DOUGLAS DYNAMICS INC,102754,14861,4.32M,625.5K,+16.9%,<.01%
775133101,ROG,ROGERS CORP,5769,5769,619.19K,619.19K,NEW,<.01%
G4690M101,IBEX,IBEX LTD,106323,23073,2.85M,618.82K,+27.7%,<.01%
279158109,EC,ECOPETROL S A,41115,41115,616.31K,616.31K,NEW,<.01%
G59665102,MGTX,MEIRAGTX HLDGS PLC,70953,70953,614.45K,614.45K,NEW,<.01%
25063F107,DXYZ,DESTINY TECH100 INC,22744,22744,609.08K,609.08K,NEW,<.01%
501270102,KRUS,KURA SUSHI USA INC,23894,8666,1.67M,604.8K,+56.9%,<.01%
00288U106,ABCL,ABCELLERA BIOLOGICS INC,1149325,172818,4.01M,603.13K,+17.7%,<.01%
12653C108,CNX,CNX RES CORP,723049,15005,27.87M,578.44K,+2.1%,0.05%
48581R205,KSPI,KASPI KZ JSC,7776,7776,575.97K,575.97K,NEW,<.01%
268948106,EGBN,EAGLE BANCORPORATION INC,22378,22378,556.54K,556.54K,NEW,<.01%
29271Q103,ESOA,ENERGY SERVICES OF AMER CORP,42248,42248,554.72K,554.72K,NEW,<.01%
G5698W116,LXFR,LUXFER HLDGS PLC,45093,45093,549.23K,549.23K,NEW,<.01%
48666K109,KBH,KB HOME,10590,10590,548.03K,548.03K,NEW,<.01%
714167103,PPIH,PERMA-PIPE INTL HLDGS INC,34258,18039,1.02M,537.74K,+111.2%,<.01%
85209W109,SPT,SPROUT SOCIAL INC,141319,93956,805.52K,535.55K,+198.4%,<.01%
81369Y704,XLI,SELECT SECTOR SPDR TR,6317,3295,1.02M,532.9K,+109%,<.01%
374396406,GEVO,GEVO INC,195187,195187,532.86K,532.86K,NEW,<.01%
59124U605,MTA,METALLA RTY & STREAMING LTD,92982,79695,616.47K,528.38K,+599.8%,<.01%
48268K101,KT,KT CORP,432062,24574,9.27M,527.11K,+6%,0.02%
137404109,CADL,CANDEL THERAPEUTICS INC,107211,107211,525.33K,525.33K,NEW,<.01%
43087N204,HSLV.TO,HIGHLANDER SILVER CORP,89552,89552,522.06K,522.06K,NEW,<.01%
204429104,CCU,COMPANIA CERVECERIAS UNIDAS,65029,45129,738.08K,512.21K,+226.8%,<.01%
12674W109,CABA,CABALETTA BIO INC,246615,189967,663.39K,511.01K,+335.3%,<.01%
05561Q201,BOKF,BOK FINL CORP,13478,3984,1.73M,510.19K,+42%,<.01%
103002101,BWMN,BOWMAN CONSULTING GROUP LTD,24492,17863,696.55K,508.02K,+269.5%,<.01%
639027101,NATR,NATURES SUNSHINE PRODS INC,21008,21008,503.98K,503.98K,NEW,<.01%
46578C108,IE,IVANHOE ELECTRIC INC,42634,42634,503.93K,503.93K,NEW,<.01%
10576N102,BRZE,BRAZE INC,3109805,21153,73.42M,499.42K,+0.7%,0.13%
83191H107,SND,SMART SAND INC,144412,96911,739.39K,496.18K,+204%,<.01%
15202L107,CSR,CENTERSPACE,8598,8598,493.95K,493.95K,NEW,<.01%
866082100,INN,SUMMIT HOTEL PPTYS,111644,111644,493.47K,493.47K,NEW,<.01%
918090101,UTZ,UTZ BRANDS INC,304310,61668,2.41M,488.41K,+25.4%,<.01%
099724106,BWA,BORGWARNER INC,9000,9000,488.34K,488.34K,NEW,<.01%
00258Y104,ABX,ABACUS GLOBAL MGMT INC,61950,61950,488.17K,488.17K,NEW,<.01%
92839U206,VC,VISTEON CORP,5200,5200,473.77K,473.77K,NEW,<.01%
233912104,DJCO,DAILY JOURNAL CORP,981,981,473.18K,473.18K,NEW,<.01%
65345M108,NXDR,NEXTDOOR HOLDINGS INC,335879,335879,470.23K,470.23K,NEW,<.01%
26205E107,DTI,DRILLING TOOLS INTL CORP,121472,107272,525.97K,464.49K,+755.4%,<.01%
464287762,IYH,ISHARES TR,7469,7469,460.39K,460.39K,NEW,<.01%
57637H103,MCFT,MASTERCRAFT BOAT HLDGS INC,22157,22157,454.44K,454.44K,NEW,<.01%
566330106,MCS,MARCUS CORP DEL,26268,26268,451.02K,451.02K,NEW,<.01%
72815L107,PLTK,PLAYTIKA HLDG CORP,159427,159427,443.21K,443.21K,NEW,<.01%
Y81669106,GASS,STEALTHGAS INC,95203,47703,873.96K,437.91K,+100.4%,<.01%
69344D408,PHI,PLDT INC,20812,20812,437.88K,437.88K,NEW,<.01%
077347201,BELFA,BEL FUSE INC,3748,2424,675.39K,436.81K,+183.1%,<.01%
98850P109,YUMC,YUM CHINA HLDGS INC,157237,8851,7.67M,431.75K,+6%,0.01%
003881307,ACTG,ACACIA RESH CORP,88552,88552,425.94K,425.94K,NEW,<.01%
78463M107,SPSC,SPS COMM INC,7523,7523,418.81K,418.81K,NEW,<.01%
M25133105,CGNT,COGNYTE SOFTWARE LTD,280998,51555,2.28M,417.6K,+22.5%,<.01%
M4R82T106,FVRR,FIVERR INTL LTD,220474,41406,2.21M,414.89K,+23.1%,<.01%
50105F105,KRO,KRONOS WORLDWIDE INC,62042,62042,407.62K,407.62K,NEW,<.01%
33833Q106,FPH,FIVE POINT HOLDINGS LLC,128341,83574,621.17K,404.5K,+186.7%,<.01%
45784A104,INNV,INNOVAGE HLDG CORP,50364,50364,403.92K,403.92K,NEW,<.01%
18538R103,CLW,CLEARWATER PAPER CORP,27664,27664,397.81K,397.81K,NEW,<.01%
464288273,SCZ,ISHARES TR,5051,5051,396.05K,396.05K,NEW,<.01%
74969N103,RLX,RLX TECHNOLOGY INC,179295,179295,394.45K,394.45K,NEW,<.01%
670346105,NUE,NUCOR CORP,2300,2300,388.93K,388.93K,NEW,<.01%
461147100,INTT,INTEST CORP,28433,28433,388.11K,388.11K,NEW,<.01%
966084204,WSR,WHITESTONE REIT,23872,23872,385.53K,385.53K,NEW,<.01%
464287523,SOXX,ISHARES TR,1170,1170,384.53K,384.53K,NEW,<.01%
154760409,CPF,CENTRAL PAC FINL CORP,12011,12011,383.87K,383.87K,NEW,<.01%
683416101,OOMA,OOMA INC,85581,26314,1.25M,382.87K,+44.4%,<.01%
464287770,IYG,ISHARES TR,4580,4580,379.41K,379.41K,NEW,<.01%
19239V302,CCOI,COGENT COMM HOLDINGS INC,20000,20000,376.8K,376.8K,NEW,<.01%
894650100,TG,TREDEGAR CORP,78613,47060,624.97K,374.13K,+149.1%,<.01%
675746606,ONIT,ONITY GROUP INC,16060,9449,630.68K,371.06K,+142.9%,<.01%
90328M107,USNA,USANA HEALTH SCIENCES INC,21002,21002,366.9K,366.9K,NEW,<.01%
91359E105,UHT,UNIVERSAL HEALTH RLTY INCOME,8850,8850,358.16K,358.16K,NEW,<.01%
14167R100,CCLD,CARECLOUD INC,97534,97534,356K,356K,NEW,<.01%
04681Y103,ASIC,ATEGRITY SPECIALTY IN CO HO,17973,17973,355.33K,355.33K,NEW,<.01%
021513106,ALTO,ALTO INGREDIENTS INC,334630,73046,1.62M,353.54K,+27.9%,<.01%
53229C107,LSPD,LIGHTSPEED COMMERCE INC,316061,39200,2.83M,350.6K,+14.2%,<.01%
62548M209,CTEV,CLARITEV CORPORATION,89444,21227,1.46M,346.85K,+31.1%,<.01%
98955N207,ZH,ZHIHU INC,136831,118954,388.6K,337.83K,+665.4%,<.01%
M85548101,SSYS,STRATASYS LTD,43067,43067,336.35K,336.35K,NEW,<.01%
532257805,LPTH,LIGHTPATH TECHNOLOGIES INC,33506,33506,336.06K,336.06K,NEW,<.01%
G9460G119,,VALARIS LTD,20740,20740,331.63K,331.63K,NEW,<.01%
464287390,ILF,ISHARES TR,9243,9243,328.31K,328.31K,NEW,<.01%
74766Q101,QTRX,QUANTERIX CORP,93253,93253,328.25K,328.25K,NEW,<.01%
629209305,NMIH,NMI HLDGS INC,226821,8680,8.51M,325.59K,+4%,0.01%
749552105,RFIL,RF INDS LTD,43044,31262,443.78K,322.31K,+265.3%,<.01%
46266A109,IRMD,IRADIMED CORP,14319,3337,1.38M,321.22K,+30.4%,<.01%
78463X889,SPDW,SPDR INDEX SHS FDS,7029,7029,320.87K,320.87K,NEW,<.01%
92204A108,VCR,VANGUARD WORLD FD,1684,889,604.61K,319.18K,+111.8%,<.01%
30292L107,FRPH,FRP HLDGS INC,14380,14380,314.63K,314.63K,NEW,<.01%
75574U101,RC,READY CAPITAL CORP,497103,193860,805.31K,314.05K,+63.9%,<.01%
92852X103,VTS,VITESSE ENERGY INC,59531,17131,1.08M,311.1K,+40.4%,<.01%
03748R747,AIV,APARTMENT INVT & MGMT CO,76382,76382,310.88K,310.88K,NEW,<.01%
015658107,ASTL,ALGOMA STL GROUP INC,73916,73916,307.09K,307.09K,NEW,<.01%
92663R105,VMD,VIEMED HEALTHCARE INC,129479,33105,1.19M,304.9K,+34.4%,<.01%
04965N104,RNA,ATRIUM THERAPEUTICS INC,22708,22708,303.61K,303.61K,NEW,<.01%
981419104,WRLD,WORLD ACCEP CORPORATION,5239,2247,707.48K,303.44K,+75.1%,<.01%
10240L102,BOW,BOWHEAD SPECIALTY HLDGS INC,13424,13424,301.1K,301.1K,NEW,<.01%
04683R106,AVIR,ATEA PHARMACEUTICALS INC,119553,55648,643.2K,299.39K,+87.1%,<.01%
549498202,LCID,LUCID GROUP INC,220503,31390,2.1M,299.15K,+16.6%,<.01%
80280U205,SCZ.V,SANTACRUZ SILVER MNG LTD,34367,34367,298.19K,298.19K,NEW,<.01%
404111106,HBT,HBT FINL INC.,11144,11144,297.77K,297.77K,NEW,<.01%
46134L105,ISTR,INVESTAR HOLDING CORP,10882,10882,296.75K,296.75K,NEW,<.01%
155038201,CEPU,CENTRAL PUERTO S A,158665,17493,2.67M,294.41K,+12.4%,<.01%
Y2066G104,DSX,DIANA SHIPPING INC,360420,117707,901.05K,294.27K,+48.5%,<.01%
35952H700,FCEL,FUELCELL ENERGY INC,184682,44595,1.21M,291.21K,+31.8%,<.01%
628877201,NCSM,NCS MULTISTAGE HLDGS INC,4693,4693,290.21K,290.21K,NEW,<.01%
92557A101,DSP,VIANT TECHNOLOGY INC,55426,25747,620.77K,288.37K,+86.8%,<.01%
019770106,ALLO,ALLOGENE THERAPEUTICS INC,221335,117595,540.06K,286.93K,+113.4%,<.01%
81761L102,SVC,SERVICE PPTYS TR,209562,209562,283.96K,283.96K,NEW,<.01%
76680V108,REI,RING ENERGY INC,248012,185289,379.46K,283.49K,+295.4%,<.01%
464286400,EWZ,ISHARES INC,7341,7341,281.82K,281.82K,NEW,<.01%
30049A107,EPM,EVOLUTION PETE CORP,167761,61374,768.35K,281.09K,+57.7%,<.01%
092667104,SRTA,STRATA CRITICAL MEDICAL INC,67030,67030,280.19K,280.19K,NEW,<.01%
043113208,ARTNA,ARTESIAN RES CORP,8690,8690,276.78K,276.78K,NEW,<.01%
428040DE6,HTZRCZ,HERTZ CORP,7170800,275800,7.06M,271.66K,+4%,0.01%
448947507,IDT,IDT CORP,109796,5465,5.39M,268.33K,+5.2%,<.01%
09549B104,BLFY,BLUE FOUNDRY BANCORP,32498,20145,430.27K,266.72K,+163.1%,<.01%
747301109,QUAD,QUAD / GRAPHICS INC,40333,40333,266.6K,266.6K,NEW,<.01%
45826T509,ITRG,INTEGRA RES CORP,98004,98004,264.94K,264.94K,NEW,<.01%
19046P209,CCB,COASTAL FINL CORP WA,14237,3424,1.08M,260.57K,+31.7%,<.01%
91851C201,EGY,VAALCO ENERGY INC,40989,40989,259.87K,259.87K,NEW,<.01%
853606101,SLI,STANDARD LITHIUM LTD,74987,74987,257.48K,257.48K,NEW,<.01%
87427V103,TALK,TALKSPACE INC,49005,49005,253.6K,253.6K,NEW,<.01%
516548203,LTRX,LANTRONIX INC,96787,48179,507.16K,252.46K,+99.1%,<.01%
113006100,BBUC.TO,BROOKFIELD BUSINESS CORP,7960,7960,252.34K,252.34K,NEW,<.01%
59064R109,MLAB,MESA LABS INC,16309,2851,1.44M,252.09K,+21.2%,<.01%
686330101,IX,ORIX CORP,8386,8386,251.5K,251.5K,NEW,<.01%
48563L101,KRT,KARAT PACKAGING INC,24486,8970,683.65K,250.44K,+57.8%,<.01%
026948109,AII,AMERICAN INTEGRITY INS GROUP,49067,12959,946.01K,249.85K,+35.9%,<.01%
088786108,BCYC,BICYCLE THERAPEUTICS PLC,130422,53643,605.16K,248.9K,+69.9%,<.01%
Y2106R110,LPG,DORIAN LPG LTD,180254,7263,6.16M,248.39K,+4.2%,0.01%
842873101,SFST,SOUTHERN FIRST BANCSHARES,4492,4492,244.81K,244.81K,NEW,<.01%
Y7388L103,SB,SAFE BULKERS INC,133670,38243,846.13K,242.08K,+40.1%,<.01%
37954Y384,BUG,GLOBAL X FDS,9598,9598,241.01K,241.01K,NEW,<.01%
73931J109,AIOT,POWERFLEET INC,78122,78122,240.62K,240.62K,NEW,<.01%
204409601,CIG,CIA ENERGETICA DE MINAS GERA,100191,100191,239.46K,239.46K,NEW,<.01%
87157D109,SYNA,SYNAPTICS INC,3300,3300,231.13K,231.13K,NEW,<.01%
53566P109,LCTX,LINEAGE CELL THERAPEUTICS IN,304363,144955,480.89K,229.03K,+90.9%,<.01%
596680108,MSEX,MIDDLESEX WTR CO,4393,4393,228.66K,228.66K,NEW,<.01%
G6564A105,NOMD,NOMAD FOODS LTD,89365,23691,858.8K,227.67K,+36.1%,<.01%
Y73760400,SHIP,SEANERGY MARITIME HLDGS CORP,172601,17418,2.23M,224.87K,+11.2%,<.01%
139674105,CCBG,CAPITAL CITY BANK,5099,5099,221.6K,221.6K,NEW,<.01%
03062T105,CRMT,AMERICAS CAR-MART INC,17199,17199,218.94K,218.94K,NEW,<.01%
43689E107,HBCP,HOMEBANCORP INC,3603,3603,218.27K,218.27K,NEW,<.01%
M78673114,PERI,PERION NETWORK LTD,68105,21665,680.37K,216.43K,+46.7%,<.01%
75282U104,RNGR,RANGER ENERGY SVCS INC,87359,12382,1.5M,212.23K,+16.5%,<.01%
82657M105,SGHT,SIGHT SCIENCES INC,98738,55832,372.24K,210.49K,+130.1%,<.01%
054540208,ACLS,AXCELIS TECHNOLOGIES INC,2250,2250,209.43K,209.43K,NEW,<.01%
316092600,FHLC,FIDELITY COVINGTON TRUST,2972,2972,209.11K,209.11K,NEW,<.01%
N69958101,PICS,PICS NV,20000,20000,209K,209K,NEW,<.01%
33734X846,CIBR,FIRST TR EXCHANGE-TRADED FD,3318,3318,207.97K,207.97K,NEW,<.01%
05368J103,AVBH,AVIDBANK HLDGS INC,7230,7230,206.06K,206.06K,NEW,<.01%
46137V332,RSPH,INVESCO EXCHANGE TRADED FD T,6814,6814,205.74K,205.74K,NEW,<.01%
464287325,IXJ,ISHARES TR,2196,2196,205.41K,205.41K,NEW,<.01%
00770K202,AMTX,AEMETIS INC,85067,63666,271.36K,203.09K,+297.5%,<.01%
088929104,BGC,BGC GROUP INC,430676,20682,4.21M,202.27K,+5%,<.01%
83125X103,SNBR,SLEEP NUMBER CORP,135212,112617,242.71K,202.15K,+498.4%,<.01%
25401T603,DBRG,DIGITALBRIDGE GROUP INC,13096,13096,201.94K,201.94K,NEW,<.01%
826917106,SIGA,SIGA TECHNOLOGIES INC,37728,37728,201.84K,201.84K,NEW,<.01%
464287515,IGV,ISHARES TR,2500,2500,200.12K,200.12K,NEW,<.01%
G1144A105,BTBT,BIT DIGITAL INC,152162,152162,199.33K,199.33K,NEW,<.01%
612160101,AIRJ,AIRJOULE TECHNOLOGIES CORP,79359,79359,199.19K,199.19K,NEW,<.01%
55083R203,LYEL,LYELL IMMUNOPHARMA INC,21292,9812,427.12K,196.83K,+85.5%,<.01%
477839104,JBTM,JBT MAREL CORPORATION,218726,1524,27.97M,194.87K,+0.7%,0.05%
M8216R109,RSKD,RISKIFIED LTD,194865,49539,763.87K,194.19K,+34.1%,<.01%
92204A884,VOX,VANGUARD WORLD FD,4055,1062,729.25K,190.99K,+35.5%,<.01%
L72967109,OEC,ORION S.A.,65171,28963,423.61K,188.26K,+80%,<.01%
450047303,IRS,IRSA INVERSIONES Y REP S A,11507,11507,186.53K,186.53K,NEW,<.01%
56089A400,MKO.V,MAKO MNG CORP,28700,28700,184.55K,184.55K,NEW,<.01%
482738101,KVHI,KVH INDS INC,20428,20428,183.03K,183.03K,NEW,<.01%
Y2001C101,CMDB,COSTAMARE BULKERS HLDGS LTD,11780,11780,182.24K,182.24K,NEW,<.01%
45675Y104,III,INFORMATION SVCS GROUP INC,47411,47411,182.06K,182.06K,NEW,<.01%
205750409,LODE,COMSTOCK INC,59412,59412,181.21K,181.21K,NEW,<.01%
45676K103,INFQ,INFLEQTION INC,18271,18271,179.24K,179.24K,NEW,<.01%
79957L100,SMTI,SANARA MEDTECH INC,10335,10335,177.56K,177.56K,NEW,<.01%
42806J700,HTZ,HERTZ GLOBAL HLDGS INC,1151716,38303,5.31M,176.58K,+3.4%,<.01%
74837P405,QUIK,QUICKLOGIC CORP,18609,18609,174.55K,174.55K,NEW,<.01%
02128L106,ALTG,ALTA EQUIPMENT GROUP INC,178495,31724,958.52K,170.36K,+21.6%,<.01%
65158N102,NMRK,NEWMARK GROUP INC,350082,11341,5.25M,170K,+3.3%,<.01%
78648T100,SAFT,SAFETY INS GROUP INC,18310,2333,1.33M,169.47K,+14.6%,<.01%
05280R100,AUTL,AUTOLUS THERAPEUTICS LTD,426983,121624,589.24K,167.84K,+39.8%,<.01%
940923105,WBI,WATERBRIDGE INFRASTRUCTURE L,131289,6089,3.52M,163.12K,+4.9%,<.01%
023586506,UHALB,U HAUL HOLDING COMPANY,62630,3583,2.8M,160.05K,+6.1%,<.01%
15743P104,CHA,CHAGEE HLDGS LTD,17155,17155,159.71K,159.71K,NEW,<.01%
43538H103,HLLY,HOLLEY INC,125921,52010,386.58K,159.67K,+70.4%,<.01%
10586A108,GRO,BRAZIL POTASH CORP,64697,46588,209.62K,150.94K,+257.3%,<.01%
666762109,NRIM,NORTHRIM BANCORP INC,31004,6594,709.37K,150.87K,+27%,<.01%
G8726A106,TCGLF,TECHCREATE GROUP LTD,17109,17109,149.36K,149.36K,NEW,<.01%
700215304,TRAK,REPOSITRAK INC,36920,19201,280.59K,145.93K,+108.4%,<.01%
453838609,IBCP,INDEPENDENT BK CORP MICH,99164,4347,3.3M,144.76K,+4.6%,<.01%
55406W103,LUXE,LUXEXPERIENCE BV,17587,17587,140.7K,140.7K,NEW,<.01%
64110Y108,NLOP,NET LEASE OFFICE PROPERTIES,11897,11897,137.05K,137.05K,NEW,<.01%
302492103,FLYW,FLYWIRE CORPORATION,909433,11720,10.59M,136.42K,+1.3%,0.02%
418056107,HAS,HASBRO INC,896974,1420,83.96M,132.91K,+0.2%,0.15%
23291C103,BOOM,DMC GLOBAL INC,25146,25146,131.01K,131.01K,NEW,<.01%
464288828,IHF,ISHARES TR,29087,3129,1.22M,130.95K,+12.1%,<.01%
M81873107,RDWR,RADWARE LTD,63990,4918,1.68M,129.44K,+8.3%,<.01%
55262C100,MBI,MBIA INC,21538,21538,127.29K,127.29K,NEW,<.01%
G5568L109,LZM,LIFEZONE METALS LIMITED,37625,37625,126.42K,126.42K,NEW,<.01%
677864100,ODC,OIL DRI CORP AMER,8015,1939,521.7K,126.21K,+31.9%,<.01%
22890A302,ORBS,EIGHTCO HOLDINGS INC,134384,134384,125.27K,125.27K,NEW,<.01%
014442107,ALEC,ALECTOR INC,80091,56989,172.2K,122.53K,+246.7%,<.01%
464287788,IYF,ISHARES TR,2910,1005,342.39K,118.25K,+52.8%,<.01%
62878D100,NABL,N-ABLE INC,24216,24216,113.09K,113.09K,NEW,<.01%
75734B100,RDDT,REDDIT INC,4534,834,610.5K,112.3K,+22.5%,<.01%
207410101,CNMD,CONMED CORP,134114,3156,4.74M,111.6K,+2.4%,<.01%
88554D205,DDD,3D SYS CORP DEL,110437,58723,207.62K,110.4K,+113.6%,<.01%
78397Q109,SES,SES AI CORPORATION,209686,113511,201.72K,109.2K,+118%,<.01%
68375N103,OPK,OPKO HEALTH INC,93335,93335,106.4K,106.4K,NEW,<.01%
239360100,DWSN,DAWSON GEOPHYSICAL CO NEW,30370,30370,105.08K,105.08K,NEW,<.01%
800422107,JBSS,SANFILIPPO JOHN B & SON INC,28925,1300,2.29M,103.13K,+4.7%,<.01%
91818X306,UXIN,UXIN LTD,31852,31852,97.79K,97.79K,NEW,<.01%
00032Q104,WHWK,WHITEHAWK THERAPEUTICS INC,28026,28026,96.69K,96.69K,NEW,<.01%
38068T105,GORO,GOLD RESOURCE CORP,78131,78131,93.76K,93.76K,NEW,<.01%
87874R308,TTGT,TECHTARGET INC,23627,23627,91.67K,91.67K,NEW,<.01%
68752L100,KIDS,ORTHOPEDIATRICS CORP,35933,5554,570.26K,88.14K,+18.3%,<.01%
74291D104,PROK,PROKIDNEY CORP,65578,48491,117.39K,86.8K,+283.8%,<.01%
761624105,REX,REX AMERICAN RES CORP,50300,1901,2.29M,86.63K,+3.9%,<.01%
M22013102,CRNT,CERAGON NETWORKS LTD,40099,40099,86.61K,86.61K,NEW,<.01%
63909J108,NAUT,NAUTILUS BIOTECHNOLOGY INC,83043,22210,322.21K,86.17K,+36.5%,<.01%
55933J203,MX,MAGNACHIP SEMICONDUCTOR CORP,94209,30714,263.79K,86K,+48.4%,<.01%
939653101,ELME,ELME COMMUNITIES,252256,40967,507.04K,82.34K,+19.4%,<.01%
29278D105,ENIC,ENEL CHILE SA,20371,20371,80.26K,80.26K,NEW,<.01%
00175J107,POWW,OUTDOOR HOLDING CO,72914,39271,146.56K,78.93K,+116.7%,<.01%
13463J101,CAMP,CAMP4 THERAPEUTICS CORP,17326,17326,76.41K,76.41K,NEW,<.01%
320551104,DIBS,1STDIBS COM INC,58660,13868,322.63K,76.27K,+31%,<.01%
001228501,MITT,TPG MTG INVTS TR INC,10169,10169,74.33K,74.33K,NEW,<.01%
00509G209,ABOS,ACUMEN PHARMACEUTICALS INC,67375,31010,159K,73.18K,+85.3%,<.01%
46138J619,OMFL,INVESCO EXCH TRD SLF IDX FD,6172,1200,371.06K,72.14K,+24.1%,<.01%
205826209,CMTL,COMTECH TELECOMMUNICATIONS C,33710,21437,111.92K,71.17K,+174.7%,<.01%
45719W205,IKT,INHIBIKASE THERAPEUTICS INC,40383,40383,67.84K,67.84K,NEW,<.01%
25445D101,DDL,DINGDONG CAYMAN LTD,47224,25194,121.37K,64.75K,+114.4%,<.01%
81752R100,SRG,SERITAGE GROWTH PPTYS,23011,23011,64.66K,64.66K,NEW,<.01%
